pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
CU,2026-09-20,75.2,-2.37,6.57,"Cruz, Oneil",665833,608379,home_run,hit_into_play,,,,,5.0,Oneil Cruz homers (20) on a fly ball to center field.,R,L,R,PIT,KC,X,,fly_ball,0,1,2026,0.95,-1.04,0.0067258364525962,2.837493631944396,,,,0,4,Bot,108.35,29.99,,,,,3.16192130274511,-109.5010733646298,1.5801004165518162,7.038646841472914,20.69321812761692,-41.057264889775055,3.515764436,1.774311024,420.0,104.5,32.0,75.4,2310.0,6.6,823329,571912,521692,686681,672580,677951,670231,686475,679845,53.92,0.777,1.566,2.0,1.0,0.0,3.0,6.0,30,2,Curveball,0,1,0,1,1,1,1,1,Strategic,Standard,26.0,0.137,1.156,78.8,7.2,,3.047,-1.156,104.5,-1,-1,0.423,0.423,34,27,35,28,2,1,5.0,1.0,,2.0,5.09,-0.95,0.95,50.4,8.25288868513098,-2.1575702704637427,34.36175588020864,34.24284557433896,33.83821689430917
FC,2026-09-20,89.8,-2.28,6.42,"Cruz, Oneil",665833,608379,,foul,,,,,3.0,,R,L,R,PIT,KC,S,,,0,0,2026,0.27,0.82,0.6758133779388545,3.3684464723827308,,,,0,4,Bot,,,,,,,6.697865174038717,-130.75666550449986,-3.237853363086015,1.851043130574533,23.88183344756229,-22.300215076021832,3.515764436,1.774311024,130.0,63.3,65.0,91.0,2288.0,6.7,823329,571912,521692,686681,672580,677951,670231,686475,679845,53.79,,,,,,,,30,1,Cutter,0,1,0,1,1,0,0,1,Strategic,Standard,194.0,-0.005,-0.041,74.7,6.1,,,0.041,88.0,-1,-1,0.428,0.428,34,27,35,28,2,1,5.0,1.0,,2.0,1.98,-0.27,0.27,47.8,-1.761319921952308,7.935702785606815,32.996964504662664,26.03925840713657,28.77168918654425
SI,2026-09-20,90.2,1.4,4.82,"Cruz, Oneil",665833,671162,field_out,hit_into_play,,,,,7.0,Oneil Cruz grounds out to first baseman Salvador Perez. Brandon Lowe to 3rd. Bryan Reynolds to 2nd.,R,L,L,PIT,KC,X,3.0,ground_ball,3,2,2026,1.22,0.46,-0.6625690793630437,1.7295145178802955,,664040.0,668804.0,1,7,Bot,155.36,164.35,,,,,-7.689087265836282,-131.1197752011877,-2.519182020425035,15.71772741854613,26.85881022248932,-26.57139756068796,3.515764436,1.774311024,3.0,75.4,-35.0,90.2,2285.0,6.3,823329,571912,521692,686681,672580,677951,670231,664728,679845,54.24,0.063,0.057,0.0,1.0,0.0,0.0,2.0,59,7,Sinker,2,3,2,3,3,2,2,3,Infield shade,Standard,116.0,-0.08,-0.385,72.2,7.9,,0.066,0.385,88.0,-1,-1,0.465,0.465,28,27,28,28,1,3,2.0,1.0,,2.0,2.34,1.22,1.22,26.9,8.198131364516499,-4.586131698334206,30.756055796758847,42.20683644652416,31.391887349084087
SI,2026-09-20,90.9,1.31,4.81,"Cruz, Oneil",665833,671162,,ball,,,,,13.0,,R,L,L,PIT,KC,B,,,2,2,2026,1.42,0.23,-0.8502311182699278,0.982411178226282,,664040.0,668804.0,1,7,Bot,,,,,,,-8.453136375276591,-132.15262931269945,-3.9640483009765193,18.439676357771575,27.710533679365906,-28.87157307245144,3.515764436,1.774311024,,,,91.2,2278.0,6.5,823329,571912,521692,686681,672580,677951,670231,664728,679845,54.02,,,,,,,,59,6,Sinker,2,3,2,3,3,2,2,3,Standard,Standard,125.0,0.032,0.093,,,,,-0.093,,-1,-1,0.433,0.433,28,27,28,28,1,3,2.0,1.0,,2.0,2.53,1.42,1.42,25.2,,,,,
SI,2026-09-20,90.6,1.45,4.84,"Cruz, Oneil",665833,671162,,foul,,,,,9.0,,R,L,L,PIT,KC,S,,,2,2,2026,1.55,0.2,0.483999081218917,2.208950958300905,,664040.0,668804.0,1,7,Bot,,,,,,,-5.775843388141767,-131.8280206362725,-0.8268084022440663,19.331026311940576,30.06302574894824,-29.949075176508117,3.515764436,1.774311024,3.0,77.2,-36.0,90.5,2363.0,6.4,823329,571912,521692,686681,672580,677951,670231,664728,679845,54.12,,,,,,,,59,5,Sinker,2,3,2,3,3,2,2,3,Infield shade,Standard,128.0,0.0,0.0,67.7,6.6,,,0.0,88.0,-1,-1,0.433,0.433,28,27,28,28,1,3,2.0,1.0,,2.0,2.6,1.55,1.55,26.6,1.319911300243089,6.625769196375808,37.28594920700103,27.76741378866213,27.33890724766629
SI,2026-09-20,91.1,1.27,4.85,"Cruz, Oneil",665833,671162,,called_strike,,,,,7.0,,R,L,L,PIT,KC,S,,,2,1,2026,1.38,0.09,-0.2986367723232599,1.8079657659409345,,664040.0,668804.0,1,7,Bot,,,,,,,-6.911099703160327,-132.53925951855246,-1.7454800922850466,17.72764033024081,27.8667920694412,-30.926579474663704,3.515764436,1.774311024,,,,91.3,2282.0,6.4,823329,571912,521692,686681,672580,677951,670231,664728,679845,54.13,,,,,,,,59,4,Sinker,2,3,2,3,3,2,2,3,Standard,Standard,126.0,-0.026,-0.067,,,,,0.067,,-1,-1,0.459,0.459,28,27,28,28,1,3,2.0,1.0,,2.0,2.65,1.38,1.38,28.9,,,,,
SI,2026-09-20,90.7,1.38,4.84,"Cruz, Oneil",665833,671162,,ball,,,,,12.0,,R,L,L,PIT,KC,B,,,1,1,2026,1.29,0.3,1.1702781515247278,2.952501518914572,,664040.0,668804.0,1,7,Bot,,,,,,,-3.318278650581576,-132.0101804155588,0.7291962213191581,15.799426444153625,28.39753634006369,-29.070449526898575,3.515764436,1.774311024,,,,90.7,2374.0,6.3,823329,571912,521692,686681,672580,677951,670231,664728,679845,54.19,,,,,,,,59,3,Sinker,2,3,2,3,3,2,2,3,Infield shade,Standard,122.0,0.017,0.061,,,,,-0.061,,-1,-1,0.442,0.442,28,27,28,28,1,3,2.0,1.0,,2.0,2.47,1.29,1.29,26.4,,,,,
SI,2026-09-20,90.5,1.41,4.83,"Cruz, Oneil",665833,671162,,foul,,,,,6.0,,R,L,L,PIT,KC,S,,,1,0,2026,1.47,0.3,0.7024272542517471,2.584435602663706,,664040.0,668804.0,1,7,Bot,,,,,,,-4.940451394904431,-131.69206461802384,-0.1538888940961639,18.11850194815821,28.070317410854617,-28.82206845688467,3.515764436,1.774311024,,,,90.6,2322.0,6.3,823329,571912,521692,686681,672580,677951,670231,664728,679845,54.16,,,,,,,,59,2,Sinker,2,3,2,3,3,2,2,3,Standard,Standard,130.0,-0.017,-0.054,71.6,6.0,,,0.054,,-1,-1,0.459,0.459,28,27,28,28,1,3,2.0,1.0,,2.0,2.48,1.47,1.47,27.4,-7.575995638498153,18.9613837403982,39.50671760067247,25.67632448783629,19.53126881081972
SI,2026-09-20,90.6,1.35,4.78,"Cruz, Oneil",665833,671162,,ball,,,,,13.0,,R,L,L,PIT,KC,B,,,0,0,2026,1.32,0.57,-0.9202416078629824,1.7799005702080937,,664040.0,668804.0,1,7,Bot,,,,,,,-8.48337390586336,-131.7262981435947,-2.619026900802189,17.162218238446787,27.13578016002571,-25.21030614259613,3.515764436,1.774311024,,,,91.0,2285.0,6.5,823329,571912,521692,686681,672580,677951,670231,664728,679845,53.97,,,,,,,,59,1,Sinker,2,3,2,3,3,2,2,3,Standard,Standard,120.0,0.012,0.04,,,,,-0.04,,-1,-1,0.447,0.447,28,27,28,28,1,3,2.0,1.0,,2.0,2.21,1.32,1.32,28.5,,,,,
SL,2026-09-20,86.3,-2.06,6.49,"Cruz, Oneil",665833,608379,field_out,hit_into_play,,,,,12.0,Oneil Cruz pops out to shortstop Bobby Witt Jr. on the infield fly rule.,R,L,R,PIT,KC,X,6.0,popup,0,2,2026,0.45,0.36,1.0586238258413414,2.679091758299675,,664040.0,668804.0,1,1,Bot,127.92,139.54,,,,,6.441513218484984,-125.49569239438914,-3.3449868944931422,3.410683792453077,25.839572571428192,-27.89199850527687,3.515764436,1.774311024,154.0,54.5,33.0,86.8,2005.0,6.7,823329,571912,521692,686681,672580,677951,670231,686475,679845,53.84,0.183,0.165,0.0,1.0,0.0,0.0,1.0,10,4,Slider,0,1,0,1,1,0,0,1,Standard,Standard,176.0,-0.029,-0.137,61.1,6.2,,0.187,0.137,88.0,-1,-1,0.471,0.471,34,27,35,28,1,0,5.0,1.0,,2.0,2.71,-0.45,0.45,51.6,-5.534557180116179,-8.99949870220683,39.5879723239616,20.688943699978932,31.268417779487507
SI,2026-09-20,93.5,-2.0,6.47,"Cruz, Oneil",665833,608379,,foul,,,,,2.0,,R,L,R,PIT,KC,S,,,0,2,2026,-0.86,1.2,0.2019239484787695,3.22641003731382,,664040.0,668804.0,1,1,Bot,,,,,,,7.585217444145775,-135.87157339383737,-5.1340377108216,-12.286401204231924,29.141914530776727,-16.373948763116243,3.515764436,1.774311024,210.0,74.2,49.0,94.3,2116.0,6.8,823329,571912,521692,686681,672580,677951,670231,686475,679845,53.74,,,,,,,,10,3,Sinker,0,1,0,1,1,0,0,1,Standard,Standard,206.0,0.0,0.0,68.6,5.9,,,0.0,88.0,-1,-1,0.471,0.471,34,27,35,28,1,0,5.0,1.0,,2.0,1.41,0.86,-0.86,50.3,-5.338373070885294,4.176844343339228,37.308200468627874,30.63950233779402,22.976491883282694
FF,2026-09-20,92.9,-1.97,6.56,"Cruz, Oneil",665833,608379,,foul,,,,,2.0,,R,L,R,PIT,KC,S,,,0,1,2026,-0.6,1.41,-0.1524472602750922,3.551790615546168,,664040.0,668804.0,1,1,Bot,,,,,,,5.975082311321855,-135.23198400937812,-4.94779262990765,-8.645195922606172,27.549532936973968,-13.920484090080963,3.515764436,1.774311024,3.0,84.7,-48.0,93.8,2040.0,6.6,823329,571912,521692,686681,672580,677951,670231,686475,679845,53.86,,,,,,,,10,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,204.0,-0.012,-0.062,55.9,4.4,,,0.062,88.0,-1,-1,0.483,0.483,34,27,35,28,1,0,5.0,1.0,,2.0,1.21,0.6,-0.6,49.8,-28.17567289632008,51.54229933857425,36.65565949713864,34.43185551786112,2.396432713203871
FC,2026-09-20,89.3,-2.25,6.37,"Cruz, Oneil",665833,608379,,called_strike,,,,,8.0,,R,L,R,PIT,KC,S,,,0,0,2026,0.09,0.74,0.0862496249977247,2.1796506300081377,,664040.0,668804.0,1,1,Bot,,,,,,,5.546693759891541,-130.01073306137718,-5.7955967532824175,0.0172095437790276,23.41829231129256,-22.786713325651963,3.515764436,1.774311024,,,,90.8,2102.0,6.9,823329,571912,521692,686681,672580,677951,670231,686475,679845,53.65,,,,,,,,10,1,Cutter,0,1,0,1,1,0,0,1,Standard,Standard,194.0,-0.007,-0.041,,,,,0.041,,-1,-1,0.49,0.49,34,27,35,28,1,0,5.0,1.0,,2.0,2.08,-0.09,0.09,47.9,,,,,
SI,2026-09-19,90.1,0.97,5.97,"Cruz, Oneil",665833,702070,strikeout,called_strike,,,,,13.0,Oneil Cruz called out on strikes.,R,L,L,PIT,KC,S,2.0,,0,2,2026,1.09,0.72,-0.8953973534499771,2.5556418571736117,,,,0,5,Bot,,,,,,,-6.927959196359445,-131.12944275745403,-3.908861786338897,14.02462988356354,25.46569815239097,-23.196534350229555,3.515764436,1.774311024,,,,90.4,2142.0,6.3,823330,695600,686469,686681,679845,677951,686555,664728,670231,54.21,,0.0,0.0,1.0,0.0,0.0,,46,3,Sinker,4,3,4,3,3,4,4,3,Strategic,Standard,153.0,-0.013,-0.164,,,,,0.164,,1,1,0.7,0.7,26,27,27,28,3,2,6.0,1.0,,1.0,2.07,1.09,1.09,46.7,,,,,
SL,2026-09-19,81.6,0.83,6.24,"Cruz, Oneil",665833,702070,,called_strike,,,,,13.0,,R,L,L,PIT,KC,S,,,0,1,2026,-0.33,0.05,-0.5189339640547255,1.5639509482015423,,,,0,5,Bot,,,,,,,-2.345245064742691,-118.87538550650416,-3.796612403437174,-2.6842790755007004,22.485951710574614,-31.16749962529551,3.515764436,1.774311024,,,,81.5,2418.0,6.2,823330,695600,686469,686681,679845,677951,686555,664728,670231,54.35,,,,,,,,46,2,Slider,4,3,4,3,3,4,4,3,Infield shade,Standard,250.0,-0.005,-0.054,,,,,0.054,,1,1,0.705,0.705,26,27,27,28,3,2,6.0,1.0,,1.0,3.36,-0.33,-0.33,55.1,,,,,
CU,2026-09-19,78.9,0.66,6.5,"Cruz, Oneil",665833,702070,,called_strike,,,,,5.0,,R,L,L,PIT,KC,S,,,0,0,2026,-0.07,-1.07,-0.0232033699889999,2.6096014860748067,,,,0,5,Bot,,,,,,,-1.3382535102057092,-114.9347188116833,0.5730747438159209,-0.3653410698846436,21.62467497222393,-41.94009212112225,3.515764436,1.774311024,,,,78.7,2391.0,6.1,823330,695600,686469,686681,679845,677951,686555,664728,670231,54.41,,,,,,,,46,1,Curveball,4,3,4,3,3,4,4,3,Infield shade,Standard,342.0,-0.003,-0.041,,,,,0.041,,1,1,0.708,0.708,26,27,27,28,3,2,6.0,1.0,,1.0,4.72,-0.07,-0.07,64.8,,,,,
CU,2026-09-19,84.3,0.86,6.12,"Cruz, Oneil",665833,702070,,ball,,,,,14.0,,R,L,L,PIT,KC,B,,,1,2,2026,0.01,-0.38,0.0811087287936958,0.878376369881626,,,804606.0,2,4,Bot,,,,,,,-1.8203286308421047,-122.74663795806228,-4.829989529191326,0.4713508326188307,23.000250913132984,-35.32329986014044,3.515764436,1.774311024,,,,84.7,2313.0,6.4,823330,695600,686469,686681,679845,677951,686555,664728,670231,54.1,,,,,,,,39,4,Curveball,4,1,4,1,1,4,4,1,Infield shade,Standard,352.0,0.001,0.052,,,,,-0.052,,3,3,0.844,0.844,26,27,27,28,3,2,6.0,1.0,,1.0,3.57,0.01,0.01,59.7,,,,,
SL,2026-09-19,85.9,1.13,6.05,"Cruz, Oneil",665833,702070,,foul,,,,,11.0,,R,L,L,PIT,KC,S,,,1,1,2026,-0.47,0.51,-0.9712058430560612,2.685268608369539,,,804606.0,2,4,Bot,,,,,,,-3.947262187367954,-125.13150907692884,-2.5579364728423384,-4.110072651254332,25.040888260257105,-26.545048629380133,3.515764436,1.774311024,4.0,54.3,-36.0,86.0,2396.0,6.3,823330,695600,686469,686681,679845,677951,686555,664728,670231,54.23,,,,,,,,39,3,Slider,4,1,4,1,1,4,4,1,Infield shade,Standard,193.0,-0.002,-0.069,73.9,8.0,,,0.069,88.0,3,3,0.846,0.846,26,27,27,28,3,2,6.0,1.0,,1.0,2.57,-0.47,-0.47,51.8,21.894700689256013,-16.526079338596738,28.334451274199505,44.1520298850285,42.93231281735561
CH,2026-09-19,82.9,1.5,6.29,"Cruz, Oneil",665833,702070,,called_strike,,,,,8.0,,R,L,L,PIT,KC,S,,,1,0,2026,1.09,0.59,-0.1667973424728601,1.8113218022169464,,,804606.0,2,4,Bot,,,,,,,-5.888373105943417,-120.5860300613696,-4.667513569126667,11.8115616618871,22.64005981758182,-25.726315651639872,3.515764436,1.774311024,,,,82.5,1598.0,6.0,823330,695600,686469,686681,679845,677951,686555,664728,670231,54.54,,,,,,,,39,2,Changeup,4,1,4,1,1,4,4,1,Infield shade,Standard,133.0,-0.002,-0.05,,,,,0.05,,3,3,0.848,0.848,26,27,27,28,3,2,6.0,1.0,,1.0,2.72,1.09,1.09,50.8,,,,,
CU,2026-09-19,81.4,0.8,6.41,"Cruz, Oneil",665833,702070,,blocked_ball,,,,,13.0,,R,L,L,PIT,KC,B,,,0,0,2026,-0.07,-0.61,-0.4086900292918791,0.8665507033302275,,,804606.0,2,4,Bot,,,,,,,-2.5391353802693004,-118.62539239464547,-4.407796953039905,-0.2023764173183634,21.865944226673648,-37.35808742660989,3.515764436,1.774311024,,,,81.6,2252.0,6.2,823330,695600,686469,686681,679845,677951,686555,664728,670231,54.25,,,,,,,,39,1,Curveball,4,1,4,1,1,4,4,1,Infield shade,Standard,345.0,0.001,0.038,,,,,-0.038,,3,3,0.847,0.847,26,27,27,28,3,2,6.0,1.0,,1.0,4.03,-0.07,-0.07,61.3,,,,,
SI,2026-09-19,92.4,1.1,5.96,"Cruz, Oneil",665833,702070,single,hit_into_play,,,,,6.0,Oneil Cruz singles on a ground ball to center fielder Kyle Isbel.,R,L,L,PIT,KC,X,8.0,ground_ball,0,1,2026,0.95,0.8,0.6918717283505104,2.9722914916396794,,,,1,3,Bot,123.0,86.0,,,,,-3.137657663990604,-134.5054893931939,-3.376000203318421,12.199683990539969,28.551785213286447,-21.97830163457601,3.515764436,1.774311024,140.0,95.3,8.0,92.7,2246.0,6.4,823330,695600,686469,686681,679845,677951,686555,664728,670231,54.11,0.617,0.576,0.9,1.0,1.0,0.0,4.0,24,2,Sinker,2,1,2,1,1,2,2,1,Infield shade,Standard,160.0,0.025,0.46,64.5,6.1,,0.695,-0.46,95.3,1,1,0.646,0.646,26,27,27,28,2,1,6.0,1.0,,1.0,1.87,0.95,0.95,48.1,2.029082063292178,5.38671121270022,33.37415623157384,26.04987029712425,26.73426936117652
SI,2026-09-19,92.8,1.0,6.01,"Cruz, Oneil",665833,702070,,foul,,,,,12.0,,R,L,L,PIT,KC,S,,,0,0,2026,1.0,0.64,0.328757519644639,3.7092536008456474,,,,1,3,Bot,,,,,,,-3.9091140963838056,-135.1344676819851,-1.380085198173397,13.064716430087437,27.442361675193304,-24.26327928037897,3.515764436,1.774311024,251.0,79.3,38.0,93.2,2243.0,6.3,823330,695600,686469,686681,679845,677951,686555,664728,670231,54.17,,,,,,,,24,1,Sinker,2,1,2,1,1,2,2,1,Infield shade,Standard,162.0,-0.002,-0.041,67.7,5.8,,,0.041,88.0,1,1,0.648,0.648,26,27,27,28,2,1,6.0,1.0,,1.0,1.99,1.0,1.0,49.6,-3.754444011567581,15.228460224518829,28.041600856463017,30.538310414749795,20.53629614898908
SL,2026-09-19,86.8,1.15,6.03,"Cruz, Oneil",665833,702070,single,hit_into_play,,,,,8.0,Oneil Cruz singles on a fly ball to left fielder Isaac Collins.,R,L,L,PIT,KC,X,7.0,fly_ball,2,2,2026,-0.05,0.54,-0.2097102573236064,2.0225735880075235,,,,1,1,Bot,85.85,129.37,,,,,-3.104259788961917,-126.298838288318,-4.266462188966019,0.1197823502583938,27.137869028690844,-25.72173297632336,3.515764436,1.774311024,201.0,70.6,43.0,86.6,2438.0,6.3,823330,695600,686469,686681,679845,677951,686555,664728,670231,54.2,0.351,0.35,0.9,1.0,1.0,0.0,3.0,5,5,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,176.0,0.027,0.447,78.8,7.4,,0.446,-0.447,88.0,0,0,0.524,0.524,26,27,27,28,1,0,6.0,1.0,,1.0,2.5,-0.05,-0.05,59.2,9.938946623339946,-17.389334133060217,38.63094622415633,34.53161357364711,43.50030191095166
CU,2026-09-19,77.7,1.01,6.51,"Cruz, Oneil",665833,702070,,foul,,,,,7.0,,R,L,L,PIT,KC,S,,,2,1,2026,-0.41,-1.03,-0.5659301702684127,1.9202412887006988,,,,1,1,Bot,,,,,,,-2.553632564441324,-113.06226256182649,-0.7148697098256769,-3.02674555974043,21.93362703660957,-41.01617413119664,3.515764436,1.774311024,7.0,74.3,-18.0,77.1,2311.0,6.0,823330,695600,686469,686681,679845,677951,686555,664728,670231,54.46,,,,,,,,5,4,Curveball,0,0,0,0,0,0,0,0,Infield shade,Standard,340.0,-0.005,-0.075,67.1,7.8,,,0.075,88.0,0,0,0.529,0.529,26,27,27,28,1,0,6.0,1.0,,1.0,4.82,-0.41,-0.41,62.2,15.880517180411786,-18.13727101856469,28.64661529475295,38.89505598306086,49.20507483373928
SL,2026-09-19,82.9,0.92,6.21,"Cruz, Oneil",665833,702070,,ball,,,,,14.0,,R,L,L,PIT,KC,B,,,1,1,2026,-0.45,-0.31,0.0005518934431426,0.4867285526816935,,,,1,1,Bot,,,,,,,-1.180700724049216,-120.66697474355624,-5.656188621470301,-4.092058230430562,24.89922177580784,-34.229917686902,3.515764436,1.774311024,,,,82.6,2461.0,6.2,823330,695600,686469,686681,679845,677951,686555,664728,670231,54.26,,,,,,,,5,3,Slider,0,0,0,0,0,0,0,0,Infield shade,Standard,301.0,0.004,0.056,,,,,-0.056,,0,0,0.525,0.525,26,27,27,28,1,0,6.0,1.0,,1.0,3.64,-0.45,-0.45,54.8,,,,,
FC,2026-09-19,87.5,-2.7,3.63,"Cruz, Oneil",665833,676510,hit_by_pitch,hit_by_pitch,,,,,12.0,Oneil Cruz hit by pitch.,R,L,R,PIT,KC,B,,,1,0,2026,-0.14,0.64,2.7341157008457597,2.8402291225915257,,,,2,7,Bot,,,,,,,13.242716902274848,-126.75005423530808,3.073201761882037,-4.109371361452715,24.929302475327773,-26.1128281313114,3.515764436,1.774311024,,,,87.7,2353.0,6.6,823330,695600,686469,686681,679845,677951,686555,664728,670231,53.93,,0.729366,0.7,1.0,0.0,0.0,,65,2,Cutter,4,5,4,5,5,4,4,5,Infield shade,Standard,228.0,0.025,0.292,,,,,-0.292,,-1,-1,0.282,0.282,28,27,29,28,1,3,3.0,1.0,1.0,1.0,2.35,0.14,-0.14,-0.4,,,,,
CU,2026-09-19,77.3,-2.69,3.68,"Cruz, Oneil",665833,676510,,ball,,,,,12.0,,R,L,R,PIT,KC,B,,,0,0,2026,1.22,-0.24,2.060874509195257,2.87822347870687,,,,2,7,Bot,,,,,,,7.761181728248464,-112.13800160490088,5.930768683979654,8.761870038743325,21.121631719597183,-35.57108747973593,3.515764436,1.774311024,,,,77.3,2355.0,6.6,823330,695600,686469,686681,679845,677951,686555,664728,670231,53.91,,,,,,,,65,1,Curveball,4,5,4,5,5,4,4,5,Infield shade,Standard,77.0,0.003,0.041,,,,,-0.041,,-1,-1,0.279,0.279,28,27,29,28,1,3,3.0,1.0,1.0,1.0,4.09,-1.22,1.22,-0.7,,,,,
CU,2026-09-19,78.1,0.92,6.52,"Cruz, Oneil",665833,702070,,called_strike,,,,,9.0,,R,L,L,PIT,KC,S,,,1,0,2026,-0.47,-0.75,0.5218081810344665,1.752038692480729,,,,1,1,Bot,,,,,,,0.0263006314510199,-113.82249960487611,-1.7142010067903342,-4.085817220481712,21.97450010905436,-38.5654721633077,3.515764436,1.774311024,,,,77.9,2323.0,6.2,823330,695600,686469,686681,679845,677951,686555,664728,670231,54.34,,,,,,,,5,2,Curveball,0,0,0,0,0,0,0,0,Infield shade,Standard,343.0,-0.004,-0.05,,,,,0.05,,0,0,0.529,0.529,26,27,27,28,1,0,6.0,1.0,,1.0,4.49,-0.47,-0.47,63.5,,,,,
SI,2026-09-19,90.8,1.01,6.16,"Cruz, Oneil",665833,702070,,ball,,,,,9.0,,R,L,L,PIT,KC,B,,,0,0,2026,0.93,0.89,0.8135478900539482,1.864584311701648,,,,1,1,Bot,,,,,,,-2.498541990517488,-132.1210808710142,-6.521537438952283,11.380905849557772,27.90881627622778,-20.55665513529665,3.515764436,1.774311024,,,,90.7,2208.0,6.2,823330,695600,686469,686681,679845,677951,686555,664728,670231,54.27,,,,,,,,5,1,Sinker,0,0,0,0,0,0,0,0,Infield shade,Standard,158.0,0.003,0.041,,,,,-0.041,,0,0,0.526,0.526,26,27,27,28,1,0,6.0,1.0,,1.0,1.87,0.93,0.93,53.1,,,,,
CH,2026-09-18,84.9,-2.03,5.17,"Cruz, Oneil",665833,677976,strikeout,swinging_strike,,,,,13.0,Oneil Cruz strikes out swinging.,R,L,R,PIT,KC,S,2.0,,0,2,2026,-0.47,-0.38,-0.3923093004512866,1.1033712276574592,,,,1,3,Bot,,,,,,,4.661889227039032,-123.57026650404322,-2.138181836972035,-5.775142458850631,25.91108460536432,-35.85860297151591,3.515764436,1.774311024,,,,83.5,1472.0,5.4,823331,695600,686469,686681,672580,677951,670231,664728,679845,55.06,,0.0,0.0,1.0,0.0,0.0,,26,3,Changeup,2,4,2,4,4,2,2,4,Infield shade,Standard,276.0,-0.011,-0.163,79.6,8.0,4.677625224,,0.163,,-2,-2,0.293,0.293,31,27,31,28,2,1,6.0,1.0,,1.0,3.56,0.47,-0.47,16.7,18.112682236429777,-20.57955044813322,38.84349166694497,39.80583744463811,46.17243403901401
ST,2026-09-18,83.2,-1.93,5.33,"Cruz, Oneil",665833,677976,,swinging_strike,,,,,14.0,,R,L,R,PIT,KC,S,,,0,1,2026,0.51,-0.14,0.6903966407974363,1.5139181935396857,,,,1,3,Bot,,,,,,,4.852543551942122,-121.15235390539492,-1.751487479300939,3.975245744393344,25.107473730521317,-33.36915407276033,3.515764436,1.774311024,,,,81.8,2350.0,5.4,823331,695600,686469,686681,672580,677951,670231,664728,679845,55.09,,,,,,,,26,2,Sweeper,2,4,2,4,4,2,2,4,Infield shade,Standard,33.0,-0.005,-0.057,36.3,6.9,6.401254932,,0.057,,-2,-2,0.298,0.298,31,27,31,28,2,1,6.0,1.0,,1.0,3.44,-0.51,0.51,16.5,9.073088744306624,-0.341751271376236,39.895526680557325,27.25155431057792,30.0934262679715
SI,2026-09-18,91.5,-1.98,5.4,"Cruz, Oneil",665833,677976,,called_strike,,,,,8.0,,R,L,R,PIT,KC,S,,,0,0,2026,-1.22,0.18,-0.0899062736872204,1.9621770787185024,,,,1,3,Bot,,,,,,,7.255726861318449,-133.13153807004105,-2.9256278789032746,-16.100992615556954,29.0170340842821,-29.64341806472112,3.515764436,1.774311024,,,,89.9,1910.0,5.3,823331,695600,686469,686681,672580,677951,670231,664728,679845,55.15,,,,,,,,26,1,Sinker,2,4,2,4,4,2,2,4,Infield shade,Standard,249.0,-0.003,-0.041,,,,,0.041,,-2,-2,0.301,0.301,31,27,31,28,2,1,6.0,1.0,,1.0,2.55,1.22,-1.22,16.3,,,,,
